TicketId,Text
233,"با سلام دوباره. ببخشید اگر زحمتی نیست از این به بعد در فیلم هایی که پایتون تدریسه میشه به مدرس ها بگید لطف کنند وقتی میرن داخل محیط کد، یکم زوم کنند چشممون کدهارو بببینه. خیلی ممنون"
233,باسلام. تا کی سایت برای دیدن فیلم ها باز نگه میدارید؟
234,سلام ببخشید من چند روزی کامپیوتر در دسترس نداشتم و ر=برا همین چند تا از تکالیف جلسه های آموزش برنامه نویسی پایتون رو حل نکردم. میشه برای من قسمت ارسال تکالیف را دوباره باز کنید تا من تکالیفم را بارگذاری کنم؟؟؟؟ تشکر. 
234,بله دستتون درد نکنه ببخشید مزاحم اوقاتتون شدم. خدانگهدارتون.
234,"سلام.ببخشید میخواستم بدونم که وقتی میخوایم گروه بندی بشیم ، خودمون باید گروه درست کنیم یا خودتون به صورت خودکار برامون گروه ایجاد می کنید؟ بعد سوال دیگه اینکه برای پروژه نهایی گروهی کار می کنیم یا فردی؟ و همچنین فقط باید بازی ارائه بدیم یا امکان درست کردن برنامه هم هست؟ ممنون میشم راهنمایی کنید."
234,"ممنون ببخشید من الکی مزاحمتون میشم،😥، خدانگهدارتون."
235,لطفا اگر میشه برای امتحانات محلت ارسال تمارین رو بندازید بعد خرداد اخه العان وسط امتحان هامونه اصلا نمیتونیم ببینیم منم مامان بابام مشکل دارن میگن بزار بعد امتحان ها . لطفا حداقل ویدیو بارگذاری نکنید.
236,با سلام و احترام ضمن تشکر از زحمات شما در رویداد ارزشمند کی برد با توجه به برنامه امتحانات مرتبط با مدارس استعدادهای درخشان و عدم فرصت مناسب برای حل تمرین های مرتبط با ویدیوهای آمورشی در صورت امکان خواهشمند است نسبت به تمدید فرصت ارسال تمرین های مرتبط اقدام مناسب را برای تمامی شرکت کنندگان معمول فرمایید با تشکر
238,سلام خسته نباشید میخواستم بپرسم که آیا سرفصل های دوره ارائه داده نمی شوند
239,چرا وقتی وارد می شی دو باره بر می گردی اول 
239,پس باید دوباره آزمون رو انجام بدم و متیاز رو دریافت کنم
239,چه جوری امتیاز زو بگیرم 
239,سلام گفته برای انجام مرحله بعدباید مرحله قبل را تکمیل کرد ولی مرحله قبل وقتش تمام شده چی کار کنم
239,نگاه کردم ولی ویدیوی بعدی باز نشد  می گه باید ازمون انجام بدی ولی ازمون  هم نمی شه انجام داد
239,اجازه انجام  سوالات رو نمی ده
240,سلام وقتتون بخیر من هنوز فیلم قسمت پنجم آشنایی با مفاهیم ماشین رو ندیده بودم دستم قبل از دیدن فیلم دستم خورد به آخر فیلم و حتی سوال ها رو هم ندیده بودم برای من ثبت شد تا آخر فیلم دیدم و امتیاز صفر از شیش بهم داد لطفاً تغییراتی بهش بدید تا بتونم حداقل سوال هاش رو ببینم و جواب بدم
241,ببخشید چرا فیلم آموزشی برای من باز نمی شوند؟
242,سلام وقتبخیر امتیاز هایی که در طول دوره میگیرم در اعلام برگزیدگان دوره و مرحله مسابقه تاثیر داره؟
242,"سلام و عرض ادب. وقتتون بخیر. من دانش آموز سال یازدهمم دبیرستان فرزانگان و امسال المپیادی هستم. به شدت برنامه روزانم سنگینه و اصلا وقت ندارم؛ و از طرفی رویداد کیبرد از همون روز اولی که خبرشو شنیدم و با اشتیاق ثبت نام کردم، تا آخر تابستون با جدیت تمام تمرینات رو انجام میدادم و حقیقتا از آموزشها لذت میبردم (حتی قبل از کیبرد هدفم تخصیل در رشته هوش مصنوعی بود و از قبل دوره هایی رو گذونده بودم) و به شدتتتت ممنونم از شما بابت آموزشهای فوق العاده، تمرینات عالی و کل رویداد. ولی الان با توجه به نزدیک شدن کنکور و امتحانات تهایی و المپیاد و... ابدا فرصت پیگیری آموزش های کیبرد رو ندارم و هربار پیامهای کانال رد میبینم به شدت حسرت میخورم. حتی توی فکرم بود المپیادی که یک سال براش خوندم رو کنار بذارم و توی این فرصت باقی مونده آموزشا و تمرینات کیبرد رو تکمیل کنم... ولی خب با توجه به زمانی که روی المپیاد گذاشتم منطقی نیست این کار الان درخواستی که از شما دارم؛ اینه که اولا لطف کنید اطمینان خاطر بدید که آموزش ها سال بعد و بعداز اتمام رویداد هم در دسترس‌مون باشن. چون من واقعا نگرلنم همچین گنجینه ی منسجم و با کیفیتی از آموزش های هوش مصنوعی از دستم بره. ثانیا اگر امکانش هست لطف کنید و بخش رقابتی رویداد رو بعدا هم مجدد برگزار کنید... مثلا سال بعد... اینطوری که دیگه خیلی عالی میشه. ولی اگر اون‌م نشد؛ حداقل بگید که آموزشها بعدا هم در دسترسمون هستن انقدر حسرت نخوریم. ممنونم از شما🙏"
243,سلام وقت بخیر  برای جلسه ششم من برای سوالاتی که در حین پخش ویدیو پرسیده میشه کلی از قبل مطالعه میکنم اما چرا این دو جلسه ای که ویدیو هارو میبینم 4 از 6 میگیرم مطمعنم همه ی جواب ها درسته اما باز 4 از 6 میگیرم.میشه وقتی ویدیو های حل تمرین رو میگیرید جواب سوال هایی که حین ویدیو پرسیده میشه هم پاسخ بدید.
244,"سلام و خسته نباشید یک درخواستی داشتم، تشکر زحمات تیم و اینکه ببینید مهلت ارسال تمرین‌ها واقعا کم در نظر گرفته شده. علاوه بر ایام امتحانات و پروژه‌ها بعضی از دانش آموزان شاغل هم هستن و خلاصه روزهای شلوغی درحال گذره. پس اگه ممکنه کمی مهلت‌هارو بیشتر کنید تا کوهی از امتیاز رو الکی از دست ندیم و پیشتون رو سفید باشیم:)"
245,ببخشید می خواستم بدونم که آیا این افرادی که امتیاز بیشتر دارن میرن مرحله بعد یا نه چون من نصف کلیپ برام امتیازش بسته شده 
